,광역시/도,시/군/구,차량가격,국고보조금,지방비보조금,보조금합계,예상구매가,차종,연도
0,경기,김포시,"1,490",350,180,530,960,대창 다니고 (DANIGO),2023
0,경기,화성시,"1,490",350,175,525,965,대창 다니고 (DANIGO),2023
0,경기,광주시,"1,490",350,175,525,965,대창 다니고 (DANIGO),2023
0,경기,양주시,"1,490",350,180,530,960,대창 다니고 (DANIGO),2023
0,경기,포천시,"1,490",350,154,504,986,대창 다니고 (DANIGO),2023
0,경기,여주시,"1,490",350,257,607,883,대창 다니고 (DANIGO),2023
0,경기,연천군,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,경기,가평군,"1,490",350,258,608,882,대창 다니고 (DANIGO),2023
0,경기,양평군,"1,490",350,210,560,930,대창 다니고 (DANIGO),2023
0,강원,춘천시,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,원주시,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,강릉시,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,동해시,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,태백시,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,속초시,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,삼척시,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,홍천군,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,횡성군,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,영월군,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,평창군,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,정선군,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,철원군,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,화천군,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,양구군,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,인제군,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,고성군,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,강원,양양군,"1,490",350,260,610,880,대창 다니고 (DANIGO),2023
0,충북,청주시,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,충북,충주시,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,충북,제천시,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,충북,보은군,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,충북,옥천군,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,충북,증평군,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,충북,영동군,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,충북,진천군,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,충북,괴산군,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,충북,음성군,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,충북,단양군,"1,490",350,450,800,690,대창 다니고 (DANIGO),2023
0,충남,천안시,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,공주시,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,보령시,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,아산시,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,서산시,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,논산시,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,계룡시,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,당진시,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,금산군,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,부여군,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,서천군,"1,490",350,360,710,780,대창 다니고 (DANIGO),2023
0,충남,청양군,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,홍성군,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,예산군,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,충남,태안군,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,전북,전주시,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,군산시,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,익산시,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,정읍시,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,남원시,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,김제시,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,완주군,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,진안군,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,무주군,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,장수군,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,임실군,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,순창군,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,고창군,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전북,부안군,"1,490",350,200,550,940,대창 다니고 (DANIGO),2023
0,전남,목포시,"1,490",350,352,702,788,대창 다니고 (DANIGO),2023
0,전남,여수시,"1,490",350,319,669,821,대창 다니고 (DANIGO),2023
0,전남,순천시,"1,490",350,334,684,806,대창 다니고 (DANIGO),2023
0,전남,나주시,"1,490",350,334,684,806,대창 다니고 (DANIGO),2023
0,전남,광양시,"1,490",350,485,835,655,대창 다니고 (DANIGO),2023
0,전남,담양군,"1,490",350,385,735,755,대창 다니고 (DANIGO),2023
0,전남,곡성군,"1,490",350,485,835,655,대창 다니고 (DANIGO),2023
0,전남,구례군,"1,490",350,385,735,755,대창 다니고 (DANIGO),2023
0,전남,고흥군,"1,490",350,425,775,715,대창 다니고 (DANIGO),2023
0,전남,보성군,"1,490",350,385,735,755,대창 다니고 (DANIGO),2023
0,전남,화순군,"1,490",350,385,735,755,대창 다니고 (DANIGO),2023
0,전남,장흥군,"1,490",350,385,735,755,대창 다니고 (DANIGO),2023
0,전남,강진군,"1,490",350,385,735,755,대창 다니고 (DANIGO),2023
0,전남,해남군,"1,490",350,485,835,655,대창 다니고 (DANIGO),2023
0,전남,영암군,"1,490",350,385,735,755,대창 다니고 (DANIGO),2023
0,전남,무안군,"1,490",350,385,735,755,대창 다니고 (DANIGO),2023
0,전남,함평군,"1,490",350,485,835,655,대창 다니고 (DANIGO),2023
0,전남,영광군,"1,490",350,485,835,655,대창 다니고 (DANIGO),2023
0,전남,장성군,"1,490",350,385,735,755,대창 다니고 (DANIGO),2023
0,전남,완도군,"1,490",350,385,735,755,대창 다니고 (DANIGO),2023
0,전남,진도군,"1,490",350,485,835,655,대창 다니고 (DANIGO),2023
0,전남,신안군,"1,490",350,352,702,788,대창 다니고 (DANIGO),2023
0,경북,포항시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,경주시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,김천시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,안동시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,구미시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,영주시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,영천시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,상주시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,문경시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,경산시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,군위군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,의성군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,청송군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,영양군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,영덕군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,청도군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,고령군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,성주군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,칠곡군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,예천군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,봉화군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,울진군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경북,울릉군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,창원시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,진주시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,통영시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,사천시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,김해시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,밀양시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,거제시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,양산시,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,의령군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,함안군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,창녕군,"1,490",350,323,673,817,대창 다니고 (DANIGO),2023
0,경남,고성군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,남해군,"1,490",350,350,700,790,대창 다니고 (DANIGO),2023
0,경남,하동군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,산청군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,함양군,"1,490",350,300,650,840,대창 다니고 (DANIGO),2023
0,경남,거창군,"1,490",350,580,930,560,대창 다니고 (DANIGO),2023
0,경남,합천군,"1,490",350,400,750,740,대창 다니고 (DANIGO),2023
0,공단,한국환경공단,"1,490",350,0,350,"1,140",대창 다니고 (DANIGO),2023
0,서울,서울특별시,"1,892",400,140,540,"1,352",마이브 마이브 M1 (MaiV M1),2022
0,부산,부산광역시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,대구,대구광역시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,인천,인천광역시,"1,892",400,205,605,"1,287",마이브 마이브 M1 (MaiV M1),2022
0,광주,광주광역시,"1,892",400,230,630,"1,262",마이브 마이브 M1 (MaiV M1),2022
0,대전,대전광역시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,울산,울산광역시,"1,892",400,150,550,"1,342",마이브 마이브 M1 (MaiV M1),2022
0,세종,세종특별자치시,"1,892",400,100,500,"1,392",마이브 마이브 M1 (MaiV M1),2022
0,제주,제주특별자치도,"1,892",400,400,800,"1,092",마이브 마이브 M1 (MaiV M1),2022
0,경기,수원시,"1,892",400,230,630,"1,262",마이브 마이브 M1 (MaiV M1),2022
0,경기,성남시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,경기,의정부시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,경기,안양시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,부천시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,광명시,"1,892",400,400,800,"1,092",마이브 마이브 M1 (MaiV M1),2022
0,경기,평택시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,경기,동두천시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,안산시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,고양시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,경기,과천시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,경기,구리시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,경기,남양주시,"1,892",400,100,500,"1,392",마이브 마이브 M1 (MaiV M1),2022
0,경기,오산시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,경기,시흥시,"1,892",400,150,550,"1,342",마이브 마이브 M1 (MaiV M1),2022
0,경기,군포시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,경기,의왕시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,하남시,"1,892",400,230,630,"1,262",마이브 마이브 M1 (MaiV M1),2022
0,경기,용인시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,경기,파주시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,이천시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,안성시,"1,892",400,285,685,"1,207",마이브 마이브 M1 (MaiV M1),2022
0,경기,김포시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,화성시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,광주시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,양주시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,포천시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,경기,여주시,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,연천군,"1,892",400,200,600,"1,292",마이브 마이브 M1 (MaiV M1),2022
0,경기,가평군,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,경기,양평군,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,강원,춘천시,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,원주시,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,강릉시,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,동해시,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,태백시,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,속초시,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,삼척시,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,홍천군,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,횡성군,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,영월군,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,평창군,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,정선군,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,철원군,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,화천군,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,양구군,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,인제군,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,고성군,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,강원,양양군,"1,892",400,260,660,"1,232",마이브 마이브 M1 (MaiV M1),2022
0,충북,청주시,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,충북,충주시,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,충북,제천시,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,충북,보은군,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,충북,옥천군,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,충북,증평군,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,충북,영동군,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,충북,진천군,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,충북,괴산군,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,충북,음성군,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,충북,단양군,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,충남,천안시,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,공주시,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,보령시,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,아산시,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,서산시,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,논산시,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,계룡시,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,당진시,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,금산군,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,부여군,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,서천군,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,청양군,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,홍성군,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,예산군,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,충남,태안군,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,전북,전주시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,군산시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,익산시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,정읍시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,남원시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,김제시,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,완주군,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,진안군,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,무주군,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,장수군,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,임실군,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,순창군,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,고창군,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전북,부안군,"1,892",400,250,650,"1,242",마이브 마이브 M1 (MaiV M1),2022
0,전남,목포시,"1,892",400,391,791,"1,101",마이브 마이브 M1 (MaiV M1),2022
0,전남,여수시,"1,892",400,354,754,"1,138",마이브 마이브 M1 (MaiV M1),2022
0,전남,순천시,"1,892",400,371,771,"1,121",마이브 마이브 M1 (MaiV M1),2022
0,전남,나주시,"1,892",400,485,885,"1,007",마이브 마이브 M1 (MaiV M1),2022
0,전남,광양시,"1,892",400,485,885,"1,007",마이브 마이브 M1 (MaiV M1),2022
0,전남,담양군,"1,892",400,428,828,"1,064",마이브 마이브 M1 (MaiV M1),2022
0,전남,곡성군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,전남,구례군,"1,892",400,428,828,"1,064",마이브 마이브 M1 (MaiV M1),2022
0,전남,고흥군,"1,892",400,486,886,"1,006",마이브 마이브 M1 (MaiV M1),2022
0,전남,보성군,"1,892",400,485,885,"1,007",마이브 마이브 M1 (MaiV M1),2022
0,전남,화순군,"1,892",400,428,828,"1,064",마이브 마이브 M1 (MaiV M1),2022
0,전남,장흥군,"1,892",400,485,885,"1,007",마이브 마이브 M1 (MaiV M1),2022
0,전남,강진군,"1,892",400,448,848,"1,044",마이브 마이브 M1 (MaiV M1),2022
0,전남,해남군,"1,892",400,485,885,"1,007",마이브 마이브 M1 (MaiV M1),2022
0,전남,영암군,"1,892",400,485,885,"1,007",마이브 마이브 M1 (MaiV M1),2022
0,전남,무안군,"1,892",400,428,828,"1,064",마이브 마이브 M1 (MaiV M1),2022
0,전남,함평군,"1,892",400,485,885,"1,007",마이브 마이브 M1 (MaiV M1),2022
0,전남,영광군,"1,892",400,485,885,"1,007",마이브 마이브 M1 (MaiV M1),2022
0,전남,장성군,"1,892",400,485,885,"1,007",마이브 마이브 M1 (MaiV M1),2022
0,전남,완도군,"1,892",400,428,828,"1,064",마이브 마이브 M1 (MaiV M1),2022
0,전남,진도군,"1,892",400,485,885,"1,007",마이브 마이브 M1 (MaiV M1),2022
0,전남,신안군,"1,892",400,428,828,"1,064",마이브 마이브 M1 (MaiV M1),2022
0,경북,포항시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,경주시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,김천시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,안동시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,구미시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,영주시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,영천시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,상주시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,문경시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,경산시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,군위군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,의성군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,청송군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,영양군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,영덕군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,청도군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,고령군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,성주군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,칠곡군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,예천군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,봉화군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,울진군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경북,울릉군,"1,892",400,500,900,992,마이브 마이브 M1 (MaiV M1),2022
0,경남,창원시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경남,진주시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경남,통영시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경남,사천시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경남,김해시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경남,밀양시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경남,거제시,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경남,양산시,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,경남,의령군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경남,함안군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경남,창녕군,"1,892",400,323,723,"1,169",마이브 마이브 M1 (MaiV M1),2022
0,경남,고성군,"1,892",400,375,775,"1,117",마이브 마이브 M1 (MaiV M1),2022
0,경남,남해군,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,경남,하동군,"1,892",400,300,700,"1,192",마이브 마이브 M1 (MaiV M1),2022
0,경남,산청군,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,경남,함양군,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,경남,거창군,"1,892",400,350,750,"1,142",마이브 마이브 M1 (MaiV M1),2022
0,경남,합천군,"1,892",400,400,800,"1,092",마이브 마이브 M1 (MaiV M1),2022
0,서울,서울특별시,"1,892",350,122,472,"1,420",마이브 마이브 M1 (MaiV M1),2023
0,부산,부산광역시,"1,892",350,200,550,"1,342",마이브 마이브 M1 (MaiV M1),2023
0,대구,대구광역시,"1,892",350,200,550,"1,342",마이브 마이브 M1 (MaiV M1),2023
0,인천,인천광역시,"1,892",350,180,530,"1,362",마이브 마이브 M1 (MaiV M1),2023
0,광주,광주광역시,"1,892",350,210,560,"1,332",마이브 마이브 M1 (MaiV M1),2023
0,대전,대전광역시,"1,892",350,180,530,"1,362",마이브 마이브 M1 (MaiV M1),2023
0,울산,울산광역시,"1,892",350,175,525,"1,367",마이브 마이브 M1 (MaiV M1),2023
0,세종,세종특별자치시,"1,892",350,200,550,"1,342",마이브 마이브 M1 (MaiV M1),2023
0,제주,제주특별자치도,"1,892",350,400,750,"1,142",마이브 마이브 M1 (MaiV M1),2023
0,경기,수원시,"1,892",350,200,550,"1,342",마이브 마이브 M1 (MaiV M1),2023
0,경기,성남시,"1,892",350,240,590,"1,302",마이브 마이브 M1 (MaiV M1),2023
0,경기,의정부시,"1,892",350,220,570,"1,322",마이브 마이브 M1 (MaiV M1),2023
0,경기,안양시,"1,892",350,180,530,"1,362",마이브 마이브 M1 (MaiV M1),2023
0,경기,부천시,"1,892",350,154,504,"1,388",마이브 마이브 M1 (MaiV M1),2023
0,경기,광명시,"1,892",350,450,800,"1,092",마이브 마이브 M1 (MaiV M1),2023
0,경기,평택시,"1,892",350,257,607,"1,285",마이브 마이브 M1 (MaiV M1),2023
0,경기,동두천시,"1,892",350,205,555,"1,337",마이브 마이브 M1 (MaiV M1),2023
0,경기,안산시,"1,892",350,154,504,"1,388",마이브 마이브 M1 (MaiV M1),2023
0,경기,고양시,"1,892",350,150,500,"1,392",마이브 마이브 M1 (MaiV M1),2023
0,경기,과천시,"1,892",350,180,530,"1,362",마이브 마이브 M1 (MaiV M1),2023
0,경기,구리시,"1,892",350,250,600,"1,292",마이브 마이브 M1 (MaiV M1),2023
0,경기,남양주시,"1,892",350,100,450,"1,442",마이브 마이브 M1 (MaiV M1),2023
0,경기,오산시,"1,892",350,205,555,"1,337",마이브 마이브 M1 (MaiV M1),2023
0,경기,시흥시,"1,892",350,210,560,"1,332",마이브 마이브 M1 (MaiV M1),2023
0,경기,군포시,"1,892",350,180,530,"1,362",마이브 마이브 M1 (MaiV M1),2023
